list_date,location,property_type,bedrooms,bathrooms,sqft,price,listing_status
2025-05-29 06:14:01.899819919,"Palm Jumeirah, Dubai",Townhouse,5,,3000.0,3650000.0,Pending
2025-05-29 10:33:29.467387486,"Dubai Marina, Dubai",Townhouse,4,3.0,2597.0,3095000.0,Pending
2025-05-29 14:52:57.034955054,"Khalifa City, Abu Dhabi",Villa,2,1.5,2500.0,2705000.0,Sold
2025-05-29 19:12:24.602522622,"Palm Jumeirah, Dubai",Apartment,1,2.0,765.0,1085000.0,Pending
2025-05-29 23:31:52.170090189,"Al Khan, Sharjah",Apartment,3,2.0,840.0,810000.0,Active
2025-05-30 03:51:19.737657757,"Al Khan, Sharjah",Penthouse,2,3.0,2000.0,2960000.0,Active
2025-05-30 08:10:47.305225324,"Al Raha Beach, Abu Dhabi",Villa,1,2.5,2500.0,3575000.0,Pending
2025-05-30 12:30:14.872792892,"Jumeirah Beach Residence, Dubai",Townhouse,1,2.0,1500.0,2435000.0,Pending
2025-05-30 16:49:42.440360459,"Palm Jumeirah, Dubai",Apartment,4,1.5,,2235000.0,Pending
2025-05-30 21:09:10.007928027,"Al Raha Beach, Abu Dhabi",Apartment,3,2.5,1397.0,1175000.0,Active
2025-05-31 01:28:37.575495595,"Jumeirah Beach Residence, Dubai",Apartment,3,1.5,1479.0,1620000.0,Active
2025-05-31 05:48:05.143063162,"Downtown Dubai, Dubai",Villa,4,2.0,3495.0,5355000.0,Pending
2025-05-31 10:07:32.710630730,"Arabian Ranches, Dubai",Apartment,2,1.5,933.0,1070000.0,Pending
2025-05-31 14:27:00.278198297,"Al Majaz, Sharjah",Apartment,2,2.5,989.0,690000.0,Sold
2025-05-31 18:46:27.845765865,"International City, Dubai",Apartment,2,2.0,1070.0,690000.0,Active
2025-05-31 23:05:55.413333432,"Arabian Ranches, Dubai",Apartment,2,2.0,1268.0,1180000.0,Active
2025-06-01 03:25:22.980901000,"Dubai Marina, Dubai",Villa,2,3.0,2500.0,4110000.0,Active
2025-06-01 07:44:50.548468568,"Dubai Silicon Oasis, Dubai",Apartment,3,2.0,1212.0,4705880.7202335,Pending
2025-06-01 12:04:18.116036135,"Muwaileh, Sharjah",Townhouse,3,2.0,1500.0,1380000.0,Active
2025-06-01 16:23:45.683603703,"Dubai Marina, Dubai",Apartment,4,2.0,2000.0,1870000.0,Active
2025-06-01 20:43:13.251171270,"Business Bay, Dubai",Apartment,2,1.0,1084.0,1045000.0,Sold
2025-06-02 01:02:40.818738838,"Yas Island, Abu Dhabi",Apartment,3,3.0,1727.0,1530000.0,Active
2025-06-02 05:22:08.386306405,"Al Reem Island, Abu Dhabi",Apartment,3,1.0,1725.0,1365000.0,Pending
2025-06-02 09:41:35.953873973,"International City, Dubai",Apartment,2,2.0,744.0,605000.0,Active
2025-06-02 14:01:03.521441541,"International City, Dubai",Apartment,3,2.5,1919.0,865000.0,Pending
2025-06-02 18:20:31.089009108,"Jumeirah Beach Residence, Dubai",Villa,1,2.5,2500.0,16884433.40036497,Active
2025-06-02 22:39:58.656576676,"Jumeirah Beach Residence, Dubai",Apartment,2,2.5,1376.0,1245000.0,Sold
2025-06-03 02:59:26.224144243,"Al Raha Beach, Abu Dhabi",Villa,1,2.0,2500.0,3420000.0,Sold
2025-06-03 07:18:53.791711811,"Al Raha Beach, Abu Dhabi",Townhouse,2,1.0,1500.0,2175000.0,Active
2025-06-03 11:38:21.359279378,"Yas Island, Abu Dhabi",Townhouse,2,3.0,1500.0,2085000.0,Active
2025-06-03 15:57:48.926846946,"Khalifa City, Abu Dhabi",Apartment,3,2.0,2000.0,1085000.0,Active
2025-06-03 20:17:16.494414513,"Business Bay, Dubai",Apartment,5,3.0,2000.0,1730000.0,Active
2025-06-04 00:36:44.061982081,"Business Bay, Dubai",Apartment,3,3.0,1570.0,1550000.0,Pending
2025-06-04 04:56:11.629549649,"Al Reem Island, Abu Dhabi",Apartment,3,3.0,2000.0,1580000.0,Active
2025-06-04 09:15:39.197117216,"Dubai Silicon Oasis, Dubai",Studio,2,2.0,600.0,440000.0,Active
2025-06-04 13:35:06.764684784,"International City, Dubai",Apartment,3,2.0,1772.0,810000.0,Active
2025-06-04 17:54:34.332252351,"Al Reem Island, Abu Dhabi",Apartment,1,3.0,600.0,890000.0,Pending
2025-06-04 22:14:01.899819919,"Yas Island, Abu Dhabi",Villa,2,2.0,2500.0,4015000.0,Sold
2025-06-05 02:33:29.467387486,"Jumeirah Beach Residence, Dubai",Villa,2,1.5,2500.0,4315000.0,Active
2025-06-05 06:52:57.034955054,"Palm Jumeirah, Dubai",Villa,2,3.0,2500.0,4790000.0,Active
2025-06-05 11:12:24.602522622,"Dubai Marina, Dubai",Apartment,0,3.0,600.0,2235319.5552747194,Active
2025-06-05 15:31:52.170090189,"Arabian Ranches, Dubai",Apartment,1,2.0,721.0,760000.0,Active
2025-06-05 19:51:19.737657757,"Dubai Marina, Dubai",Villa,2,1.0,2500.0,3685000.0,Active
2025-06-06 00:10:47.305225324,"Business Bay, Dubai",Apartment,5,2.0,2000.0,1770000.0,Active
2025-06-06 04:30:14.872792892,"Arabian Ranches, Dubai",Apartment,2,3.0,871.0,925000.0,Active
2025-06-06 08:49:42.440360459,"Jumeirah Beach Residence, Dubai",Apartment,2,3.5,1077.0,1185000.0,Active
2025-06-06 13:09:10.007928027,"Arabian Ranches, Dubai",Apartment,1,2.0,600.0,775000.0,Active
2025-06-06 17:28:37.575495595,"Dubai Marina, Dubai",Apartment,3,1.0,1483.0,1670000.0,Active
2025-06-06 21:48:05.143063162,"Dubai Marina, Dubai",Apartment,2,3.0,1017.0,1255000.0,Active
2025-06-07 02:07:32.710630730,"Al Raha Beach, Abu Dhabi",Villa,1,2.0,2500.0,3515000.0,Pending
2025-06-07 06:27:00.278198298,"Jumeirah Beach Residence, Dubai",Villa,2,2.0,2500.0,4220000.0,Pending
2025-06-07 10:46:27.845765865,"Dubai Marina, Dubai",Townhouse,0,,1500.0,1950000.0,Active
2025-06-07 15:05:55.413333433,"Business Bay, Dubai",Apartment,0,1.0,600.0,755000.0,Active
2025-06-07 19:25:22.980901000,"Al Reem Island, Abu Dhabi",Apartment,1,2.5,600.0,825000.0,Pending
2025-06-07 23:44:50.548468568,"Downtown Dubai, Dubai",Apartment,0,1.0,655.0,885000.0,Sold
2025-06-08 04:04:18.116036135,"Dubai Silicon Oasis, Dubai",Villa,1,2.0,2500.0,2610000.0,Active
2025-06-08 08:23:45.683603703,"Dubai Marina, Dubai",Villa,2,3.0,2500.0,4455000.0,Active
2025-06-08 12:43:13.251171271,"Dubai Marina, Dubai",Apartment,3,2.0,1605.0,1500000.0,Active
2025-06-08 17:02:40.818738838,"Business Bay, Dubai",Penthouse,2,4.0,2000.0,4575000.0,Active
2025-06-08 21:22:08.386306406,"Arabian Ranches, Dubai",Apartment,2,2.5,1439.0,1255000.0,Active
2025-06-09 01:41:35.953873973,"Dubai Silicon Oasis, Dubai",Villa,2,2.0,,2535000.0,Active
2025-06-09 06:01:03.521441541,"Al Reem Island, Abu Dhabi",Villa,4,2.0,2578.0,4210000.0,Active
2025-06-09 10:20:31.089009108,"Al Khan, Sharjah",Townhouse,2,2.0,1500.0,1560000.0,Active
2025-06-09 14:39:58.656576676,"Business Bay, Dubai",Villa,1,2.0,2500.0,3835000.0,Active
2025-06-09 18:59:26.224144243,"Jumeirah Beach Residence, Dubai",Townhouse,3,1.0,1500.0,2825000.0,Active
2025-06-09 23:18:53.791711811,"Al Reem Island, Abu Dhabi",Apartment,1,2.0,638.0,960000.0,Active
2025-06-10 03:38:21.359279379,"Jumeirah Beach Residence, Dubai",Townhouse,2,2.0,1500.0,2215000.0,Active
2025-06-10 07:57:48.926846946,"Palm Jumeirah, Dubai",Apartment,2,3.0,1009.0,1505000.0,Active
2025-06-10 12:17:16.494414514,"Dubai Marina, Dubai",Townhouse,4,2.5,2390.0,11524566.970846025,Pending
2025-06-10 16:36:44.061982081,"Dubai Marina, Dubai",Villa,2,3.0,2500.0,4170000.0,Active
2025-06-10 20:56:11.629549649,"Al Khan, Sharjah",Townhouse,3,1.0,1575.0,1485000.0,Pending
2025-06-11 01:15:39.197117216,"Al Raha Beach, Abu Dhabi",Apartment,5,2.0,2000.0,1755000.0,Sold
2025-06-11 05:35:06.764684784,"International City, Dubai",Villa,1,2.5,2500.0,2300000.0,Active
2025-06-11 09:54:34.332252352,"Palm Jumeirah, Dubai",Villa,2,2.0,2500.0,5055000.0,Active
2025-06-11 14:14:01.899819919,"Downtown Dubai, Dubai",Villa,2,1.0,2500.0,4310000.0,Active
2025-06-11 18:33:29.467387487,"Downtown Dubai, Dubai",Apartment,2,3.0,1295.0,1290000.0,Pending
2025-06-11 22:52:57.034955054,"Downtown Dubai, Dubai",Apartment,2,3.0,678.0,1170000.0,Sold
2025-06-12 03:12:24.602522622,"Arabian Ranches, Dubai",Apartment,4,2.0,2000.0,1675000.0,Pending
2025-06-12 07:31:52.170090189,"International City, Dubai",Apartment,3,1.0,2000.0,955000.0,Active
2025-06-12 11:51:19.737657757,"Dubai Silicon Oasis, Dubai",Townhouse,3,3.0,1509.0,1775000.0,Active
2025-06-12 16:10:47.305225325,"Jumeirah Beach Residence, Dubai",Apartment,2,2.5,,995000.0,Active
2025-06-12 20:30:14.872792892,"Al Majaz, Sharjah",Studio,3,3.0,600.0,480000.0,Active
2025-06-13 00:49:42.440360460,"Al Reem Island, Abu Dhabi",Apartment,5,3.0,2000.0,1850000.0,Active
2025-06-13 05:09:10.007928027,"Arabian Ranches, Dubai",Apartment,3,3.0,1296.0,1355000.0,Active
2025-06-13 09:28:37.575495595,"Dubai Silicon Oasis, Dubai",Townhouse,0,2.0,1500.0,1505000.0,Pending
2025-06-13 13:48:05.143063162,"Palm Jumeirah, Dubai",Villa,3,1.5,2500.0,4670000.0,Active
2025-06-13 18:07:32.710630730,"Downtown Dubai, Dubai",Apartment,1,2.5,799.0,1085000.0,Active
2025-06-13 22:27:00.278198298,"Jumeirah Beach Residence, Dubai",Villa,2,2.5,2500.0,3700000.0,Active
2025-06-14 02:46:27.845765865,"Al Reem Island, Abu Dhabi",Villa,1,,2500.0,3935000.0,Pending
2025-06-14 07:05:55.413333433,"Dubai Marina, Dubai",Apartment,3,1.5,1501.0,1500000.0,Pending
2025-06-14 11:25:22.980901000,"Dubai Marina, Dubai",Studio,3,1.5,600.0,790000.0,Active
2025-06-14 15:44:50.548468568,"Dubai Marina, Dubai",Studio,1,3.0,600.0,465000.0,Active
2025-06-14 20:04:18.116036135,"Dubai Marina, Dubai",Villa,2,3.0,2500.0,4195000.0,Active
2025-06-15 00:23:45.683603703,"Al Raha Beach, Abu Dhabi",Apartment,2,3.5,1202.0,1125000.0,Sold
2025-06-15 04:43:13.251171271,"International City, Dubai",Villa,2,3.0,2500.0,2275000.0,Active
2025-06-15 09:02:40.818738838,"Business Bay, Dubai",Apartment,1,2.5,822.0,885000.0,Active
2025-06-15 13:22:08.386306406,"Dubai Marina, Dubai",Apartment,2,2.5,1090.0,1205000.0,Active
2025-06-15 17:41:35.953873973,"Business Bay, Dubai",Apartment,3,3.0,1545.0,1330000.0,Active
2025-06-15 22:01:03.521441541,"Business Bay, Dubai",Apartment,1,2.5,646.0,905000.0,Pending
2025-06-16 02:20:31.089009108,"Downtown Dubai, Dubai",Townhouse,1,2.5,1500.0,2220000.0,Active
2025-06-16 06:39:58.656576676,"Palm Jumeirah, Dubai",Villa,2,1.5,2500.0,4765000.0,Active
2025-06-16 10:59:26.224144244,"Palm Jumeirah, Dubai",Villa,4,2.0,2522.0,5415000.0,Active
2025-06-16 15:18:53.791711811,"Dubai Silicon Oasis, Dubai",Apartment,3,,1615.0,1180000.0,Active
2025-06-16 19:38:21.359279379,"Dubai Silicon Oasis, Dubai",Apartment,3,2.0,1449.0,1045000.0,Sold
2025-06-16 23:57:48.926846946,"Dubai Marina, Dubai",Apartment,2,2.0,825.0,1155000.0,Active
2025-06-17 04:17:16.494414514,"Palm Jumeirah, Dubai",Studio,2,2.0,600.0,675000.0,Pending
2025-06-17 08:36:44.061982081,"Dubai Silicon Oasis, Dubai",Apartment,0,2.0,600.0,560000.0,Pending
2025-06-17 12:56:11.629549649,"Business Bay, Dubai",Townhouse,3,2.0,1750.0,2615000.0,Active
2025-06-17 17:15:39.197117216,"Al Raha Beach, Abu Dhabi",Villa,4,2.0,2500.0,3500000.0,Active
2025-06-17 21:35:06.764684784,"Dubai Silicon Oasis, Dubai",Apartment,3,3.5,1966.0,1155000.0,Active
2025-06-18 01:54:34.332252352,"Downtown Dubai, Dubai",Villa,4,2.0,2500.0,5015000.0,Pending
2025-06-18 06:14:01.899819919,"Dubai Marina, Dubai",Apartment,3,1.5,2000.0,1830000.0,Active
2025-06-18 10:33:29.467387487,"Dubai Silicon Oasis, Dubai",Townhouse,1,1.0,1500.0,1490000.0,Active
2025-06-18 14:52:57.034955054,"Dubai Marina, Dubai",Penthouse,4,2.5,2717.0,5790000.0,Active
2025-06-18 19:12:24.602522622,"Arabian Ranches, Dubai",Apartment,1,2.0,771.0,785000.0,Pending
2025-06-18 23:31:52.170090189,"Al Majaz, Sharjah",Apartment,2,3.0,940.0,680000.0,Active
2025-06-19 03:51:19.737657757,"Arabian Ranches, Dubai",Villa,1,2.5,2500.0,3565000.0,Active
2025-06-19 08:10:47.305225325,"Palm Jumeirah, Dubai",Penthouse,0,,2000.0,5985000.0,Active
2025-06-19 12:30:14.872792892,"Dubai Silicon Oasis, Dubai",Apartment,2,2.0,656.0,810000.0,Active
2025-06-19 16:49:42.440360460,"Business Bay, Dubai",Villa,2,2.5,2500.0,3400000.0,Pending
2025-06-19 21:09:10.007928027,"Arabian Ranches, Dubai",Villa,2,2.0,2500.0,3660000.0,Active
2025-06-20 01:28:37.575495595,"Al Majaz, Sharjah",Villa,2,3.5,2500.0,2460000.0,Pending
2025-06-20 05:48:05.143063162,"Palm Jumeirah, Dubai",Apartment,0,2.5,612.0,875000.0,Active
2025-06-20 10:07:32.710630730,"Al Khan, Sharjah",Villa,1,2.0,2500.0,2420000.0,Active
2025-06-20 14:27:00.278198298,"Khalifa City, Abu Dhabi",Penthouse,2,2.0,2000.0,3300000.0,Active
2025-06-20 18:46:27.845765865,"Downtown Dubai, Dubai",Apartment,2,1.5,1060.0,1405000.0,Active
2025-06-20 23:05:55.413333433,"Dubai Marina, Dubai",Apartment,3,2.5,2000.0,1730000.0,Active
2025-06-21 03:25:22.980901000,"Dubai Marina, Dubai",Studio,3,2.0,600.0,745000.0,Active
2025-06-21 07:44:50.548468568,"Dubai Marina, Dubai",Apartment,3,2.5,1284.0,1380000.0,Active
2025-06-21 12:04:18.116036135,"Dubai Marina, Dubai",Townhouse,3,2.0,2049.0,2585000.0,Active
2025-06-21 16:23:45.683603703,"International City, Dubai",Apartment,2,2.5,1471.0,675000.0,Active
2025-06-21 20:43:13.251171271,"Dubai Marina, Dubai",Apartment,3,3.0,1568.0,1590000.0,Sold
2025-06-22 01:02:40.818738838,"Jumeirah Beach Residence, Dubai",Townhouse,2,3.0,1500.0,2590000.0,Active
2025-06-22 05:22:08.386306406,"Al Raha Beach, Abu Dhabi",Apartment,2,3.0,1519.0,1065000.0,Active
2025-06-22 09:41:35.953873973,"Dubai Marina, Dubai",Villa,3,1.5,2500.0,3825000.0,Active
2025-06-22 14:01:03.521441541,"Al Raha Beach, Abu Dhabi",Apartment,2,1.0,1235.0,1115000.0,Pending
2025-06-22 18:20:31.089009108,"Jumeirah Beach Residence, Dubai",Villa,3,2.5,2500.0,4475000.0,Pending
2025-06-22 22:39:58.656576676,"Dubai Marina, Dubai",Apartment,3,2.0,1585.0,1515000.0,Active
2025-06-23 02:59:26.224144244,"International City, Dubai",Apartment,4,2.0,2000.0,970000.0,Pending
2025-06-23 07:18:53.791711811,"Dubai Silicon Oasis, Dubai",Studio,4,1.0,600.0,670000.0,Active
2025-06-23 11:38:21.359279379,"Yas Island, Abu Dhabi",Apartment,2,2.0,1390.0,1190000.0,Active
2025-06-23 15:57:48.926846946,"Al Reem Island, Abu Dhabi",Villa,2,1.0,2500.0,3385000.0,Pending
2025-06-23 20:17:16.494414514,"Al Raha Beach, Abu Dhabi",Apartment,2,3.0,,1050000.0,Pending
2025-06-24 00:36:44.061982081,"Jumeirah Beach Residence, Dubai",Townhouse,2,2.0,1500.0,2485000.0,Active
2025-06-24 04:56:11.629549649,"Downtown Dubai, Dubai",Apartment,3,2.5,1693.0,1755000.0,Pending
2025-06-24 09:15:39.197117217,"Al Reem Island, Abu Dhabi",Studio,3,1.0,600.0,765000.0,Active
2025-06-24 13:35:06.764684784,"Al Raha Beach, Abu Dhabi",Apartment,3,2.5,2000.0,1490000.0,Pending
2025-06-24 17:54:34.332252352,"Muwaileh, Sharjah",Apartment,2,2.0,877.0,600000.0,Active
2025-06-24 22:14:01.899819919,"Palm Jumeirah, Dubai",Apartment,1,3.0,694.0,1080000.0,Active
2025-06-25 02:33:29.467387487,"Palm Jumeirah, Dubai",Apartment,2,3.0,993.0,1300000.0,Active
2025-06-25 06:52:57.034955054,"Al Reem Island, Abu Dhabi",Villa,1,2.0,2500.0,3330000.0,Active
2025-06-25 11:12:24.602522622,"Jumeirah Beach Residence, Dubai",Apartment,4,3.5,2000.0,1925000.0,Active
2025-06-25 15:31:52.170090190,"Al Majaz, Sharjah",Townhouse,2,4.0,1602.0,1620000.0,Active
2025-06-25 19:51:19.737657757,"Al Raha Beach, Abu Dhabi",Apartment,1,3.0,600.0,865000.0,Active
2025-06-26 00:10:47.305225325,"Palm Jumeirah, Dubai",Apartment,0,3.0,,925000.0,Active
2025-06-26 04:30:14.872792892,"Al Reem Island, Abu Dhabi",Villa,3,2.0,2500.0,3635000.0,Active
2025-06-26 08:49:42.440360460,"Al Reem Island, Abu Dhabi",Villa,3,2.5,2500.0,3575000.0,Active
2025-06-26 13:09:10.007928027,"Dubai Marina, Dubai",Apartment,2,1.0,1077.0,1325000.0,Active
2025-06-26 17:28:37.575495595,"Khalifa City, Abu Dhabi",Apartment,1,1.0,600.0,660000.0,Pending
2025-06-26 21:48:05.143063162,"Business Bay, Dubai",Apartment,2,4.0,1146.0,1200000.0,Pending
2025-06-27 02:07:32.710630730,"Al Raha Beach, Abu Dhabi",Villa,2,2.0,2500.0,3620000.0,Pending
2025-06-27 06:27:00.278198298,"Jumeirah Beach Residence, Dubai",Villa,3,3.0,2500.0,4375000.0,Active
2025-06-27 10:46:27.845765865,"Yas Island, Abu Dhabi",Apartment,3,3.0,1958.0,1665000.0,Pending
2025-06-27 15:05:55.413333433,"Palm Jumeirah, Dubai",Townhouse,2,3.0,1500.0,2550000.0,Active
2025-06-27 19:25:22.980901000,"Dubai Marina, Dubai",Townhouse,1,4.0,1500.0,2380000.0,Active
2025-06-27 23:44:50.548468568,"Khalifa City, Abu Dhabi",Villa,5,2.0,3660.0,3625000.0,Active
2025-06-28 04:04:18.116036135,"Dubai Marina, Dubai",Townhouse,2,1.0,1500.0,2320000.0,Pending
2025-06-28 08:23:45.683603703,"Jumeirah Beach Residence, Dubai",Apartment,3,2.0,1667.0,1640000.0,Active
2025-06-28 12:43:13.251171271,"Al Majaz, Sharjah",Apartment,1,1.5,835.0,600000.0,Active
2025-06-28 17:02:40.818738838,"Al Majaz, Sharjah",Apartment,2,1.0,1040.0,830000.0,Active
2025-06-28 21:22:08.386306406,"Arabian Ranches, Dubai",Apartment,0,2.0,600.0,600000.0,Pending
2025-06-29 01:41:35.953873973,"Dubai Silicon Oasis, Dubai",Villa,2,3.0,2500.0,2850000.0,Active
2025-06-29 06:01:03.521441541,"Palm Jumeirah, Dubai",Penthouse,5,2.5,3635.0,6660000.0,Active
2025-06-29 10:20:31.089009108,"Jumeirah Beach Residence, Dubai",Apartment,2,2.0,845.0,1220000.0,Active
2025-06-29 14:39:58.656576676,"Jumeirah Beach Residence, Dubai",Apartment,0,,600.0,730000.0,Active
2025-06-29 18:59:26.224144244,"International City, Dubai",Apartment,0,2.0,600.0,400000.0,Active
2025-06-29 23:18:53.791711811,"Al Reem Island, Abu Dhabi",Penthouse,2,1.0,2000.0,4785000.0,Active
2025-06-30 03:38:21.359279379,"Al Reem Island, Abu Dhabi",Apartment,1,3.0,600.0,935000.0,Pending
2025-06-30 07:57:48.926846946,"Al Reem Island, Abu Dhabi",Villa,0,2.5,2500.0,3250000.0,Active
2025-06-30 12:17:16.494414514,"Dubai Marina, Dubai",Apartment,3,3.0,2000.0,1580000.0,Active
2025-06-30 16:36:44.061982081,"Business Bay, Dubai",Apartment,2,1.0,1366.0,1300000.0,Active
2025-06-30 20:56:11.629549649,"Dubai Marina, Dubai",Studio,2,3.0,600.0,635000.0,Active
2025-07-01 01:15:39.197117217,"Arabian Ranches, Dubai",Studio,4,2.5,600.0,870000.0,Active
2025-07-01 05:35:06.764684784,"Palm Jumeirah, Dubai",Apartment,1,2.5,710.0,1040000.0,Active
2025-07-01 09:54:34.332252352,"Yas Island, Abu Dhabi",Studio,5,2.5,600.0,1050000.0,Active
2025-07-01 14:14:01.899819919,"Jumeirah Beach Residence, Dubai",Villa,2,3.0,2500.0,3835000.0,Pending
2025-07-01 18:33:29.467387487,"Dubai Marina, Dubai",Townhouse,4,2.5,2040.0,2710000.0,Active
2025-07-01 22:52:57.034955054,"Dubai Marina, Dubai",Apartment,3,2.5,1971.0,1755000.0,Active
2025-07-02 03:12:24.602522622,"Al Reem Island, Abu Dhabi",Villa,3,4.0,,3955000.0,Pending
2025-07-02 07:31:52.170090190,"Dubai Silicon Oasis, Dubai",Apartment,5,3.0,2000.0,1465000.0,Active
2025-07-02 11:51:19.737657757,"Dubai Marina, Dubai",Villa,2,2.0,2500.0,3895000.0,Pending
2025-07-02 16:10:47.305225325,"Dubai Marina, Dubai",Apartment,5,,2000.0,1995000.0,Active
2025-07-02 20:30:14.872792892,"International City, Dubai",Apartment,2,2.0,804.0,610000.0,Active
2025-07-03 00:49:42.440360460,"Dubai Marina, Dubai",Apartment,2,2.0,1351.0,1465000.0,Pending
2025-07-03 05:09:10.007928027,"Al Raha Beach, Abu Dhabi",Villa,2,2.5,2500.0,3285000.0,Active
2025-07-03 09:28:37.575495595,"International City, Dubai",Apartment,2,3.5,905.0,615000.0,Active
2025-07-03 13:48:05.143063163,"Dubai Marina, Dubai",Villa,1,3.5,2500.0,3780000.0,Pending
2025-07-03 18:07:32.710630730,"Dubai Marina, Dubai",Studio,2,2.0,600.0,645000.0,Active
2025-07-03 22:27:00.278198298,"Muwaileh, Sharjah",Apartment,2,2.0,1054.0,635000.0,Active
2025-07-04 02:46:27.845765865,"Palm Jumeirah, Dubai",Villa,3,2.0,2500.0,5255000.0,Active
2025-07-04 07:05:55.413333433,"Palm Jumeirah, Dubai",Apartment,3,4.0,1384.0,1655000.0,Pending
2025-07-04 11:25:22.980901000,"Al Raha Beach, Abu Dhabi",Townhouse,2,4.0,1509.0,2215000.0,Sold
2025-07-04 15:44:50.548468568,"Al Majaz, Sharjah",Apartment,2,2.5,1100.0,710000.0,Active
2025-07-04 20:04:18.116036135,"Muwaileh, Sharjah",Villa,2,3.0,2500.0,2250000.0,Active
2025-07-05 00:23:45.683603703,"Al Reem Island, Abu Dhabi",Townhouse,1,3.0,1500.0,2265000.0,Sold
2025-07-05 04:43:13.251171271,"Palm Jumeirah, Dubai",Penthouse,1,2.5,2000.0,5420000.0,Active
2025-07-05 09:02:40.818738838,"Dubai Marina, Dubai",Villa,2,1.0,2500.0,4430000.0,Active
2025-07-05 13:22:08.386306406,"Al Reem Island, Abu Dhabi",Apartment,2,2.0,830.0,1065000.0,Pending
2025-07-05 17:41:35.953873973,"Arabian Ranches, Dubai",Villa,5,2.5,3209.0,4375000.0,Pending
2025-07-05 22:01:03.521441541,"Palm Jumeirah, Dubai",Townhouse,2,2.5,1500.0,2895000.0,Pending
2025-07-06 02:20:31.089009108,"Khalifa City, Abu Dhabi",Villa,2,,2500.0,2690000.0,Active
2025-07-06 06:39:58.656576676,"Dubai Marina, Dubai",Apartment,2,3.5,1064.0,1165000.0,Active
2025-07-06 10:59:26.224144244,"Business Bay, Dubai",Penthouse,1,1.5,2000.0,4460000.0,Active
2025-07-06 15:18:53.791711811,"Dubai Marina, Dubai",Villa,2,2.0,2500.0,16174994.888487497,Active
2025-07-06 19:38:21.359279379,"Business Bay, Dubai",Villa,3,2.5,2500.0,3605000.0,Active
2025-07-06 23:57:48.926846946,"Dubai Marina, Dubai",Apartment,2,2.5,902.0,1095000.0,Pending
2025-07-07 04:17:16.494414514,"Dubai Marina, Dubai",Villa,2,2.5,2500.0,3985000.0,Active
2025-07-07 08:36:44.061982081,"Dubai Marina, Dubai",Apartment,5,2.0,2000.0,2135000.0,Pending
2025-07-07 12:56:11.629549649,"Dubai Silicon Oasis, Dubai",Villa,4,1.5,2947.0,2895000.0,Active
2025-07-07 17:15:39.197117217,"Al Reem Island, Abu Dhabi",Apartment,3,2.5,1188.0,1230000.0,Active
2025-07-07 21:35:06.764684784,"Arabian Ranches, Dubai",Villa,2,2.5,2500.0,3525000.0,Active
2025-07-08 01:54:34.332252352,"Al Khan, Sharjah",Studio,3,1.5,600.0,460000.0,Active
2025-07-08 06:14:01.899819919,"Palm Jumeirah, Dubai",Apartment,1,3.0,707.0,1030000.0,Active
2025-07-08 10:33:29.467387487,"Jumeirah Beach Residence, Dubai",Studio,2,2.0,600.0,595000.0,Sold
2025-07-08 14:52:57.034955054,"Yas Island, Abu Dhabi",Apartment,0,2.5,600.0,780000.0,Pending
2025-07-08 19:12:24.602522622,"Downtown Dubai, Dubai",Townhouse,2,,1500.0,2780000.0,Active
2025-07-08 23:31:52.170090190,"Al Khan, Sharjah",Townhouse,2,1.5,1500.0,1450000.0,Active
2025-07-09 03:51:19.737657757,"Dubai Marina, Dubai",Villa,1,1.0,2500.0,4015000.0,Sold
2025-07-09 08:10:47.305225325,"Al Khan, Sharjah",Villa,5,3.0,3057.0,2915000.0,Active
2025-07-09 12:30:14.872792892,"Dubai Marina, Dubai",Townhouse,4,2.5,2798.0,3270000.0,Active
2025-07-09 16:49:42.440360460,"Yas Island, Abu Dhabi",Apartment,3,2.5,1409.0,1445000.0,Active
2025-07-09 21:09:10.007928027,"Business Bay, Dubai",Apartment,2,3.0,1052.0,1175000.0,Sold
2025-07-10 01:28:37.575495595,"Muwaileh, Sharjah",Villa,4,3.0,2872.0,2300000.0,Active
2025-07-10 05:48:05.143063163,"Dubai Marina, Dubai",Townhouse,1,4.0,1500.0,2060000.0,Active
2025-07-10 10:07:32.710630730,"Arabian Ranches, Dubai",Townhouse,3,2.0,1680.0,6671243.609961231,Sold
2025-07-10 14:27:00.278198298,"Al Khan, Sharjah",Townhouse,1,2.0,1500.0,1505000.0,Active
2025-07-10 18:46:27.845765865,"Business Bay, Dubai",Apartment,3,2.0,1711.0,1505000.0,Active
2025-07-10 23:05:55.413333433,"Dubai Silicon Oasis, Dubai",Townhouse,2,1.5,1500.0,1790000.0,Active
2025-07-11 03:25:22.980901000,"International City, Dubai",Apartment,4,2.5,2000.0,1100000.0,Pending
2025-07-11 07:44:50.548468568,"Business Bay, Dubai",Villa,4,2.0,2500.0,3755000.0,Active
2025-07-11 12:04:18.116036136,"Dubai Silicon Oasis, Dubai",Apartment,1,3.5,672.0,690000.0,Sold
2025-07-11 16:23:45.683603703,"Arabian Ranches, Dubai",Apartment,2,2.5,902.0,1040000.0,Active
2025-07-11 20:43:13.251171271,"Khalifa City, Abu Dhabi",Apartment,5,2.5,2000.0,1530000.0,Active
2025-07-12 01:02:40.818738838,"Dubai Marina, Dubai",Apartment,2,2.0,937.0,1320000.0,Sold
